2023-01-13 00:24:28,616 [main] INFO  [com.alibaba.nacos.client.env.SearchableProperties] SearchableProperties.java:197 - properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-01-13 00:24:30,728 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [6ec89092-6313-4ac1-86b0-e43d2f92fbcc_config-0] Success to connect to server [nas.titxu.com:8848] on start up, connectionId = 1673540672159_10.0.0.10_61995
2023-01-13 00:24:30,730 [com.alibaba.nacos.client.remote.worker] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [6ec89092-6313-4ac1-86b0-e43d2f92fbcc_config-0] Notify connected event to listeners.
2023-01-13 00:24:30,730 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [6ec89092-6313-4ac1-86b0-e43d2f92fbcc_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-01-13 00:24:30,731 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [6ec89092-6313-4ac1-86b0-e43d2f92fbcc_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$584/0x00000008010c0fe8
2023-01-13 00:24:30,731 [com.alibaba.nacos.client.remote.worker] INFO  [com.alibaba.nacos.client.config.impl.ClientWorker] ClientWorker.java:638 - [6ec89092-6313-4ac1-86b0-e43d2f92fbcc_config-0] Connected,notify listen context...
2023-01-13 00:24:30,776 [main] INFO  [com.alibaba.nacos.client.config.impl.Limiter] Limiter.java:62 - limitTime:5.0
2023-01-13 00:24:30,793 [main] INFO  [com.alibaba.nacos.client.config.utils.JvmUtil] JvmUtil.java:54 - isMultiInstance:false
2023-01-13 00:24:30,822 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] NacosPropertySourceBuilder.java:87 - Ignore the empty nacos configuration and get it based on dataId[titxu-server-gateway.yaml] & group[DEFAULT_GROUP]
2023-01-13 00:24:30,825 [main] INFO  [o.s.c.b.c.PropertySourceBootstrapConfiguration] PropertySourceBootstrapConfiguration.java:108 - Located property source: [BootstrapPropertySource {name='bootstrapProperties-titxu-server-gateway.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-titxu-server-gateway,DEFAULT_GROUP'}]
2023-01-13 00:24:30,839 [main] INFO  [c.titxu.cloud.ops.gateway.CloudGatewayApplication] SpringApplication.java:630 - No active profile set, falling back to 1 default profile: "default"
2023-01-13 00:24:32,490 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:294 - Multiple Spring Data modules found, entering strict repository configuration mode
2023-01-13 00:24:32,497 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:138 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-01-13 00:24:32,549 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:208 - Finished Spring Data repository scanning in 19 ms. Found 0 Redis repository interfaces.
2023-01-13 00:24:32,965 [main] INFO  [o.springframework.cloud.context.scope.GenericScope] GenericScope.java:282 - BeanFactory id=d23bfa40-26b8-330d-ad42-072ff04251be
2023-01-13 00:24:33,352 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-01-13 00:24:33,354 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-01-13 00:24:33,356 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:409 - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-01-13 00:24:35,642 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [After]
2023-01-13 00:24:35,643 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Before]
2023-01-13 00:24:35,643 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Between]
2023-01-13 00:24:35,643 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Cookie]
2023-01-13 00:24:35,643 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Header]
2023-01-13 00:24:35,643 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Host]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Method]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Path]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Query]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [ReadBody]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [RemoteAddr]
2023-01-13 00:24:35,644 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2023-01-13 00:24:35,645 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [Weight]
2023-01-13 00:24:35,645 [main] INFO  [o.s.c.gateway.route.RouteDefinitionRouteLocator] RouteDefinitionRouteLocator.java:88 - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2023-01-13 00:24:35,680 [main] INFO  [c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration] SentinelSCGAutoConfiguration.java:143 - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
2023-01-13 00:24:36,414 [main] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] EndpointLinksResolver.java:58 - Exposing 19 endpoint(s) beneath base path '/actuator'
2023-01-13 00:24:36,616 [main] INFO  [c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration] SentinelSCGAutoConfiguration.java:133 - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
2023-01-13 00:24:37,193 [main] WARN  [o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger] LoadBalancerCacheAutoConfiguration.java:81 - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-01-13 00:24:37,327 [main] INFO  [io.undertow] Undertow.java:120 - starting server: Undertow - 2.3.2.Final
2023-01-13 00:24:37,337 [main] INFO  [org.xnio] Xnio.java:95 - XNIO version 3.8.8.Final
2023-01-13 00:24:37,349 [main] INFO  [org.xnio.nio] NioXnio.java:58 - XNIO NIO Implementation Version 3.8.8.Final
2023-01-13 00:24:37,392 [main] INFO  [org.jboss.threads] Version.java:55 - JBoss Threads version 3.5.0.Final
2023-01-13 00:24:37,491 [main] INFO  [o.s.boot.web.embedded.undertow.UndertowWebServer] UndertowWebServer.java:121 - Undertow started on port(s) 10000 (http)
2023-01-13 00:24:37,509 [main] INFO  [com.alibaba.nacos.client.env.SearchableProperties] SearchableProperties.java:197 - properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-01-13 00:24:37,511 [main] INFO  [com.alibaba.nacos.client.naming] InitUtils.java:61 - initializer namespace from System Property : null
2023-01-13 00:24:37,512 [main] INFO  [com.alibaba.nacos.client.naming] InitUtils.java:65 - initializer namespace from System Environment :null
2023-01-13 00:24:37,514 [main] INFO  [com.alibaba.nacos.client.naming] InitUtils.java:72 - initializer namespace from System Property :
2023-01-13 00:24:37,538 [main] INFO  [c.a.n.p.auth.spi.client.ClientAuthPluginManager] ClientAuthPluginManager.java:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2023-01-13 00:24:37,538 [main] INFO  [c.a.n.p.auth.spi.client.ClientAuthPluginManager] ClientAuthPluginManager.java:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2023-01-13 00:24:37,544 [main] INFO  [com.alibaba.nacos.common.remote.client] RpcClientFactory.java:94 - [RpcClientFactory] create a new rpc client of 85369c33-2abe-4461-ac3e-3e369fd5e83e
2023-01-13 00:24:37,547 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2023-01-13 00:24:37,547 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2023-01-13 00:24:37,548 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2023-01-13 00:24:37,548 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Try to connect to server on start up, server: {serverIp = 'nas.titxu.com', server main port = 8848}
2023-01-13 00:24:37,672 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Success to connect to server [nas.titxu.com:8848] on start up, connectionId = 1673540679254_10.0.0.10_62062
2023-01-13 00:24:37,673 [com.alibaba.nacos.client.remote.worker] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Notify connected event to listeners.
2023-01-13 00:24:37,673 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-01-13 00:24:37,673 [com.alibaba.nacos.client.remote.worker] INFO  [com.alibaba.nacos.client.naming] NamingGrpcRedoService.java:78 - Grpc connection connect
2023-01-13 00:24:37,673 [main] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$584/0x00000008010c0fe8
2023-01-13 00:24:37,677 [main] INFO  [com.alibaba.nacos.client.naming] NamingGrpcClientProxy.java:120 - [REGISTER-SERVICE] public registering service titxu-server-gateway with instance Instance{instanceId='null', ip='10.0.0.16', port=10000, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2023-01-13 00:24:37,703 [main] INFO  [c.a.cloud.nacos.registry.NacosServiceRegistry] NacosServiceRegistry.java:76 - nacos registry, DEFAULT_GROUP titxu-server-gateway 10.0.0.16:10000 register finished
2023-01-13 00:24:37,782 [boundedElastic-6] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-sys, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,782 [boundedElastic-7] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-auth, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,782 [boundedElastic-8] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-auth, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,782 [boundedElastic-5] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-sys, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,782 [boundedElastic-3] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-gateway, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,782 [boundedElastic-4] INFO  [com.alibaba.nacos.client.naming] NamingClientProxyDelegate.java:167 - [SUBSCRIBE-SERVICE] service:titxu-server-gateway, group:DEFAULT_GROUP, clusters: 
2023-01-13 00:24:37,810 [boundedElastic-3] WARN  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:189 - out of date data received, old-t: 1673540679483, new-t: 1673540679482
2023-01-13 00:24:37,810 [boundedElastic-5] WARN  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:189 - out of date data received, old-t: 1673540679483, new-t: 1673540679482
2023-01-13 00:24:37,812 [boundedElastic-4] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:184 - init new ips(0) service: DEFAULT_GROUP@@titxu-server-gateway -> []
2023-01-13 00:24:37,813 [boundedElastic-6] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:184 - init new ips(1) service: DEFAULT_GROUP@@titxu-server-sys -> [{"ip":"10.0.0.16","port":8001,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-sys","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:37,813 [boundedElastic-8] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:184 - init new ips(1) service: DEFAULT_GROUP@@titxu-server-auth -> [{"ip":"10.0.0.16","port":8000,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:37,821 [boundedElastic-6] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:169 - current ips:(1) service: DEFAULT_GROUP@@titxu-server-sys -> [{"ip":"10.0.0.16","port":8001,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-sys","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:37,821 [boundedElastic-4] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:169 - current ips:(0) service: DEFAULT_GROUP@@titxu-server-gateway -> []
2023-01-13 00:24:37,821 [boundedElastic-8] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:169 - current ips:(1) service: DEFAULT_GROUP@@titxu-server-auth -> [{"ip":"10.0.0.16","port":8000,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:37,866 [main] INFO  [c.a.c.n.discovery.GatewayLocatorHeartBeatPublisher] GatewayLocatorHeartBeatPublisher.java:64 - Start nacos gateway locator heartBeat task scheduler.
2023-01-13 00:24:37,924 [main] INFO  [c.titxu.cloud.ops.gateway.CloudGatewayApplication] StartupInfoLogger.java:57 - Started CloudGatewayApplication in 10.359 seconds (process running for 11.667)
2023-01-13 00:24:37,936 [main] INFO  [com.alibaba.nacos.client.config.impl.CacheData] CacheData.java:67 - nacos.cache.data.init.snapshot = true 
2023-01-13 00:24:37,937 [main] INFO  [com.alibaba.nacos.client.config.impl.ClientWorker] ClientWorker.java:379 - [fixed-nas.titxu.com_8848] [subscribe] titxu-server-gateway+DEFAULT_GROUP
2023-01-13 00:24:37,940 [main] INFO  [com.alibaba.nacos.client.config.impl.CacheData] CacheData.java:197 - [fixed-nas.titxu.com_8848] [add-listener] ok, tenant=, dataId=titxu-server-gateway, group=DEFAULT_GROUP, cnt=1
2023-01-13 00:24:37,940 [main] INFO  [c.a.cloud.nacos.refresh.NacosContextRefresher] NacosContextRefresher.java:129 - [Nacos Config] Listening config: dataId=titxu-server-gateway, group=DEFAULT_GROUP
2023-01-13 00:24:37,941 [main] INFO  [com.alibaba.nacos.client.config.impl.ClientWorker] ClientWorker.java:379 - [fixed-nas.titxu.com_8848] [subscribe] titxu-server-gateway.yaml+DEFAULT_GROUP
2023-01-13 00:24:37,941 [main] INFO  [com.alibaba.nacos.client.config.impl.CacheData] CacheData.java:197 - [fixed-nas.titxu.com_8848] [add-listener] ok, tenant=, dataId=titxu-server-gateway.yaml, group=DEFAULT_GROUP, cnt=1
2023-01-13 00:24:37,941 [main] INFO  [c.a.cloud.nacos.refresh.NacosContextRefresher] NacosContextRefresher.java:129 - [Nacos Config] Listening config: dataId=titxu-server-gateway.yaml, group=DEFAULT_GROUP
2023-01-13 00:24:38,227 [nacos-grpc-client-executor-nas.titxu.com-38] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Receive server push request, request = NotifySubscriberRequest, requestId = 1424
2023-01-13 00:24:38,229 [nacos-grpc-client-executor-nas.titxu.com-38] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:235 - new ips(1) service: DEFAULT_GROUP@@titxu-server-gateway -> [{"ip":"10.0.0.16","port":10000,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:38,230 [nacos-grpc-client-executor-nas.titxu.com-38] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:169 - current ips:(1) service: DEFAULT_GROUP@@titxu-server-gateway -> [{"ip":"10.0.0.16","port":10000,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:24:38,231 [nacos-grpc-client-executor-nas.titxu.com-38] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Ack server push request, request = NotifySubscriberRequest, requestId = 1424
2023-01-13 00:24:38,275 [registrationTask1] WARN  [d.c.b.a.client.registration.ApplicationRegistrator] DefaultApplicationRegistrator.java:91 - Failed to register application as Application(name=titxu-server-gateway, managementUrl=http://127.0.0.1:10000/actuator, healthUrl=http://127.0.0.1:10000/actuator/health, serviceUrl=http://127.0.0.1:10000/) at spring-boot-admin ([http://localhost:5001/instances]): Connection refused: localhost/[0:0:0:0:0:0:0:1]:5001. Further attempts are logged on DEBUG level
2023-01-13 00:24:38,301 [nacos-grpc-client-executor-nas.titxu.com-39] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Receive server push request, request = NotifySubscriberRequest, requestId = 1426
2023-01-13 00:24:38,302 [nacos-grpc-client-executor-nas.titxu.com-39] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Ack server push request, request = NotifySubscriberRequest, requestId = 1426
2023-01-13 00:24:38,309 [nacos-grpc-client-executor-nas.titxu.com-40] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Receive server push request, request = NotifySubscriberRequest, requestId = 1425
2023-01-13 00:24:38,310 [nacos-grpc-client-executor-nas.titxu.com-40] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Ack server push request, request = NotifySubscriberRequest, requestId = 1425
2023-01-13 00:26:22,452 [nacos-grpc-client-executor-nas.titxu.com-80] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Receive server push request, request = NotifySubscriberRequest, requestId = 1429
2023-01-13 00:26:22,453 [nacos-grpc-client-executor-nas.titxu.com-80] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:241 - removed ips(1) service: DEFAULT_GROUP@@titxu-server-auth -> [{"ip":"10.0.0.16","port":8000,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@titxu-server-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2023-01-13 00:26:22,453 [nacos-grpc-client-executor-nas.titxu.com-80] INFO  [com.alibaba.nacos.client.naming] ServiceInfoHolder.java:169 - current ips:(0) service: DEFAULT_GROUP@@titxu-server-auth -> []
2023-01-13 00:26:22,454 [nacos-grpc-client-executor-nas.titxu.com-80] INFO  [com.alibaba.nacos.common.remote.client] LoggerUtils.java:60 - [85369c33-2abe-4461-ac3e-3e369fd5e83e] Ack server push request, request = NotifySubscriberRequest, requestId = 1429
